BATCH_NO,CID_NO,MASTER_ID,ERROR_FLAG,SPECIES_CODE,KILL_CODE,LIMITED_ENTRY_FLAG,KILL_DATE,SEX,MU_CODE,SUB_UNIT_CODE,REGION_CODE,SUB_REGION_CODE,ZONE_NO,GRID_EAST,GRID_NORTH,KILL_LOCATION,HUNTER_LICENCE_TYPE,SKULL_LENGTH,SKULL_WIDTH,SKULL_TYPE,HORN_ANNULI_CODE,HORN_ANNULI_AGE,TOOTH_CODE,TOOTH_AGE,WEARSTAIN_CODE,WEARSTAIN_AGE,OTHER_CODE,OTHER_AGE,EXTRACT_FLAG,CHECK_DATE,PARK_KILL_FLAG,CHECK_LOCATION,GUIDE_FORM_NO,PARK_NAME
198808,37051,60812,,BEAG,1,2,19880910,F,742,0,7,B,10,479,6392,PROPHET R,NRH,310,192,2,,,2,15,,,,,1,19881024,,56,H883684,
198807,33046,60341,W,BEAG,1,2,19880911,M,618,0,6,-,9,548,6322,LONESOME MTN,NRH,,,0,,,2,6,,,,,1,19880911,,45,H882996,
198806,20360,59886,,BEAG,1,2,19880911,F,508,0,5,-,9,659,5756,SOUTH BENTNICK ARM,RH,356,165,2,,,2,2,,,,,,19880916,,11,,
198807,33047,60342,W,BEAG,1,2,19880912,F,618,0,6,-,9,545,6315,LONESOME MTN,NRH,,,0,,,2,7,,,,,1,19880912,,45,H882995,
198805,36201,59864,,BEAG,1,2,19880913,M,751,0,7,B,10,382,6473,RACING RIVER,NRH,325,176,2,,,2,2,,,,,1,19880926,,55,G874963,
198805,33013,59628,W,BEAG,1,2,19880913,M,620,0,6,-,9,549,6345,HAPPY LAKE,NRH,,,0,,,2,9,,,,,1,19880926,,45,G874359,
198805,34632,59686,,BEAG,1,2,19880913,M,750,0,7,B,10,423,6456,TUCHODI LAKES,RH,327,178,3,,,2,2,,,,,1,19880927,,18,,
198805,33096,59643,,BEAG,1,2,19880913,M,722,0,7,B,10,589,6122,SUKUNKA R,NRH,294,157,2,,,2,2,,,,,1,19880929,,54,H883839,
198807,36180,60543,,BEAG,1,2,19880913,F,748,0,7,B,10,523,6409,HORSE RANGE CREEK,NRH,246,156,2,,,2,18,,,,,1,19880914,,55,G874694,
198811,37091,61470,,BEAG,1,2,19880913,M,742,0,7,B,10,483,6380,GRANGER CRK,NRH,330,196,3,,,2,17,,,,,1,19890112,,56,H883735,
198805,35931,59780,,BEAG,1,2,19880914,M,750,0,7,B,10,409,6433,GATHO CK,NRH,312,174,2,,,2,2,,,,,1,19880930,,56,G873804,
198805,33133,59654,,BEAG,1,2,19880914,F,721,0,7,B,10,629,6079,FIVE CABIN CREEK,NRH,312,178,2,,,2,5,,,,,1,19881004,,54,H883861,
198807,34283,60415,,BEAG,1,2,19880914,F,739,0,7,A,10,327,6321,TUTCHA CREEK,NRH,319,183,2,,,2,10,,,,,1,19880927,,53,F863835,
198811,37092,61471,W,BEAG,1,2,19880914,M,742,0,7,B,10,483,6380,GRANGER CRK,NRH,309,159,3,,,2,2,,,,,1,19890112,,56,H883739,
198805,33708,59662,W,BEAG,1,2,19880915,M,625,0,6,-,9,405,6596,PARELLEL CR,NRH,368,230,1,,,2,15,,,,,1,19880927,,73,H882123,
198806,35893,60170,,BEAG,1,2,19880915,M,742,0,7,B,10,479,6345,MT WITHROW,RH,320,174,2,,,2,2,,,,,1,19880926,,56,,
198806,36212,60184,W,BEAG,1,2,19880915,F,751,0,7,B,10,338,6542,MUNCHO LAKE,RH,325,174,2,,,2,11,,,,,1,19880927,,55,,
198807,29385,60229,,BEAG,1,2,19880915,M,603,0,6,-,9,565,5930,KEMANO RIVER,NRH,395,210,2,,,2,5,,,,,1,19880926,,52,E852996,
198806,33011,60015,W,BEAG,1,2,19880915,M,621,0,6,-,9,390,6288,ISKUT RIVER,RH,,,0,,,2,8,,,,,,19880926,,45,,
198805,36229,59871,,BEAG,1,2,19880916,F,750,0,7,B,10,432,6477,CHLOTAPECTA CREEK,NRH,290,163,2,,,2,2,,,,,1,19880928,,55,G874870,
198805,34901,59705,,BEAG,1,2,19880916,F,619,0,6,-,9,458,6452,TANZILLA R,RH,292,165,1,,,2,2,,,,,,19880927,,25,,
198805,36243,59874,,BEAG,1,2,19880917,M,751,0,7,B,10,342,6483,UPPER TOAD,NRH,329,177,2,,,2,4,,,,,1,19881006,,55,G874680,
198902,36277,62283,W,BEAG,1,2,19880917,M,751,0,7,B,9,633,6576,LONG MOUNTAIN LAKE,RH,319,180,2,,,,,,,,,1,19890512,,55,,
198805,29797,59611,,BEAG,1,2,19880918,M,608,0,6,-,9,646,6146,BABINE RIVER,RH,295,140,1,,,2,1,,,,,1,19881007,,60,,
198805,21351,59579,,BEAG,1,1,19880918,M,620,A,6,-,9,474,6405,FORD PASS,RH,399,235,2,,,2,13,,,,,1,19880926,1,6,,
198807,29388,60230,,BEAG,1,2,19880918,M,603,0,6,-,9,516,6010,BIG WEDEENE RIVER,RH,405,200,1,,,2,7,,,,,1,19880927,,52,,
198807,29389,60231,,BEAG,1,2,19880918,M,630,0,6,-,9,514,6205,KWINAGEESE RIVER,RH,375,165,1,,,2,2,,,,,1,19880927,,52,,
198807,29390,60232,,BEAG,1,2,19880918,F,630,0,6,-,9,516,6198,FRED WRIGHT LAKE,RH,385,175,1,,,2,24,,,,,1,19880927,,52,,
198805,34898,59703,W,BEAG,2,2,19880919,F,814,0,8,-,11,383,5499,COCHRANE MT,RH,328,175,1,,,2,15,,,,,1,19880926,,25,,
198808,33774,60700,W,BEAG,1,2,19880919,M,752,0,7,B,9,587,6535,BURNT LAKE,NRH,349,219,2,,,2,9,,,,,1,19881014,,73,H881474,
198808,33784,60702,W,BEAG,1,2,19880919,M,623,0,6,-,9,507,6546,RED MTN,NRH,336,178,2,,,2,8,,,,,1,19881017,,73,H882760,
198806,30692,59942,,BEAG,1,1,19880919,M,616,0,6,-,9,483,6214,MEZIADIN LAKE,RH,360,181,1,,,2,2,,,,,1,19880927,,11,,
198805,24850,59602,,BEAG,1,2,19880920,M,719,0,7,B,10,689,6002,HAMILTON PASS,RH,372,224,2,,,2,10,3,10,,,1,19880929,,59,,
198805,34418,59683,,BEAG,1,2,19880920,F,731,0,7,B,10,508,6162,CALLAZON CREEK,RH,333,192,1,,,2,16,,,,,1,19880930,,53,,
198806,29639,59928,W,BEAG,1,2,19880920,M,625,0,6,-,9,352,6569,KEDAHDA LAKE,RH,,,0,,,2,26,,,,,1,19881030,,52,,
198805,31985,59627,W,BEAG,2,2,19880921,F,423,0,4,B,11,652,5551,GREEN HILLS,RH,,,0,,,2,14,,,0,15,,19880926,,32,,
198805,34303,59674,W,BEAG,1,2,19880921,M,620,0,6,-,9,426,6342,BURRAGE CREEK,NRH,,,2,,,2,5,,,,,1,19881011,,53,H882831,
198805,31982,59624,W,BEAG,2,2,19880921,F,423,0,4,B,11,658,5542,ELKFORD DUMP,RH,,,0,,,,,,,0,15,,19880926,,32,,
198805,31983,59625,W,BEAG,2,2,19880921,F,423,0,4,B,11,658,5542,ELKFORD DUMP,RH,,,0,,,2,2,3,2,,,1,19880926,,32,,
198805,31984,59626,W,BEAG,2,2,19880921,F,423,0,4,B,11,658,5542,ELKFORD DUMP,RH,,,0,,,2,2,3,2,,,1,19880926,,32,,
198806,36143,60178,,BEAG,1,2,19880921,F,742,0,7,B,10,444,6382,RICHARDS CK,NRH,326,194,3,,,2,9,,,,,1,19881017,,56,H883797,
198808,29795,60607,,BEAG,1,2,19880921,M,602,0,6,-,9,684,5940,GHITEZLI LAKE,RH,420,242,2,,,2,17,,,,,1,19880930,1,60,,
198808,32914,60666,,BEAG,1,2,19880921,F,622,0,6,-,9,372,6535,NUTHINAW MTN,RH,294,154,1,,,2,2,,,,,1,19881014,,71,,
198808,33796,60706,W,BEAG,1,2,19880921,M,625,0,6,-,9,360,6625,SIMPSONS PEAK,NRH,326,172,2,,,2,2,,,,,,19881107,,73,H882894,
198805,33417,59658,,BEAG,1,2,19880923,M,748,0,7,B,10,507,6399,TRUTCH CREEK,RH,285,161,1,,,2,2,,,,,1,19000000,,40,,
198805,34106,59665,W,BEAG,1,2,19880923,F,625,0,6,-,8,596,6605,OTTER CK,RH,,,0,,,2,2,,,,,1,19880926,,46,,
198805,36244,59875,,BEAG,1,2,19880924,M,751,0,7,B,10,341,6479,UPPER TOAD,NRH,360,205,2,,,2,8,,,,,1,19881006,,55,G874680,
198805,36144,59843,,BEAG,1,2,19880924,F,742,0,7,B,10,437,6391,PROPHET R,NRH,315,177,3,,,2,5,,,,,1,19881017,,56,H883809,
198805,35976,59800,,BEAG,1,2,19880924,F,751,0,7,B,9,623,6550,RABBIT RIVER,NRH,273,154,1,,,2,2,,,,,1,19881003,,56,G874816,
198805,34710,59690,W,BEAG,1,2,19880924,M,507,0,5,-,9,607,5701,DRANEY INLET,NRH,,,0,,,2,17,,,,,1,19881004,,18,G870990,
198807,24059,60208,,BEAG,1,2,19880924,M,721,0,7,B,10,596,6118,BULLMOOSE MTN,RH,323,165,1,,,2,2,,,,,1,19880927,,70,,
198805,34915,59709,W,BEAG,1,2,19880925,F,625,0,6,-,8,610,6583,MT MCMASTER,RH,267,,1,,,2,2,,,,,1,19881011,,25,,
198807,29384,60228,,BEAG,1,1,19880925,F,616,A,6,-,9,484,6219,HANNA CREEK,RH,370,175,3,,,2,6,,,,,1,19880926,,52,,
198808,34049,60714,W,BEAG,1,2,19880925,M,628,0,6,-,8,422,6645,BLANCHARD RIVER,NRH,,,0,,,2,4,,,,,1,19881021,,46,H883025,
198805,36241,59873,,BEAG,1,2,19880926,F,751,0,7,B,10,388,6505,MACDONALD CREEK,RH,293,158,2,,,2,2,,,,,1,19881006,,55,,
198805,34417,59682,,BEAG,1,2,19880926,M,729,0,7,A,10,443,6179,MANSON RIVER,RH,358,200,1,,,2,5,,,,,1,19880930,,53,,
198808,32632,60661,W,BEAG,1,2,19880926,M,617,0,6,-,9,555,6262,BLACKWATER LAKE,NRH,,,0,,,2,5,,,,,1,19881018,,45,C013293,
198805,29396,59606,W,BEAG,1,2,19880927,M,610,0,6,-,9,519,6029,LAKELSE RIVER,RH,,,1,,,2,6,,,,,1,19880930,,52,,
198808,33722,60676,W,BEAG,1,2,19880927,M,752,0,7,B,9,524,6509,TURNIGAN RIVER,NRH,350,188,2,,,2,6,,,,,1,19880930,,73,H882762,
198808,33785,60703,W,BEAG,1,2,19880927,M,752,0,7,B,9,538,6533,MOSQUITO CR,NRH,360,202,2,,,2,12,,,,,1,19881017,,73,H882784,
198808,34134,60720,W,BEAG,1,2,19880927,M,626,0,6,-,8,604,6525,TAKU RIVER,NRH,,,0,,,2,4,,,,,1,19881012,,46,H883035,
198806,30697,59943,,BEAG,1,1,19880927,M,616,A,6,-,9,485,6218,HANNAH CREEK,RH,378,217,3,,,2,9,,,,,,19880929,,11,,
198805,36096,59831,,BEAG,1,2,19880928,M,737,0,7,A,10,439,6319,SIDENOUS CK,NRH,326,187,3,,,2,12,,,,,1,19881013,,56,H884044,
198805,35482,59724,,BEAG,1,2,19880928,F,754,0,7,B,10,422,6512,DUNEDIN RIVER,RH,334,202,1,,,2,13,,,,,1,19881007,,1,,
198805,34289,59673,,BEAG,1,2,19880928,F,609,0,6,-,9,584,5975,MORICE LAKE,RH,361,197,1,,,2,14,,,,,1,19881004,,53,,
198808,31853,60655,,BEAG,2,2,19880928,M,438,0,4,A,11,401,5768,RED ROCK HARBOUR,RH,309,174,2,,,2,5,3,4,,,1,19881022,,37,,
198805,33135,59655,,BEAG,1,2,19880929,M,721,0,7,B,10,616,6143,MURRAY RIVER,RH,384,233,1,,,2,12,,,,,1,19881011,,54,,
198808,34135,60721,W,BEAG,1,2,19880929,M,626,0,6,-,8,637,6485,LITTLE TRAPPER LK,NRH,,,0,,,2,4,,,,,1,19881012,,46,H883032,
198805,35481,59723,W,BEAG,1,2,19880930,M,622,0,6,-,9,386,6522,CALATA LAKE BC,RH,,,0,,,,,,,,,,19881004,,1,,
198805,34287,59672,,BEAG,1,2,19880930,F,738,0,7,A,10,325,6237,NOTCH PEAK,NRH,295,161,2,,,2,5,,,,,1,19881004,,53,H882154,
198808,37055,60813,,BEAG,1,2,19880930,F,757,0,7,B,10,443,6334,SIKANNI R,NRH,312,184,3,,,,,,,,,,19881024,,56,H883920,
198805,24529,59595,W,BEAG,1,2,19881001,M,115,0,1,-,10,315,5678,CLEARWATER CREEK,NRH,385,240,1,,,2,11,,,,,1,19881007,,2,,
198805,33438,59660,,BEAG,1,2,19881001,F,507,0,5,-,9,660,5738,MACHMELL RVR,NRH,357,197,1,,,2,7,,,,,1,19881005,,40,G874499,
198806,34704,60130,,BEAG,1,2,19881001,M,742,0,7,B,10,475,6343,MT WITHROW,RH,280,153,3,,,2,2,,,,,1,19881003,,18,,
198808,33793,60705,W,BEAG,1,2,19881001,M,751,0,7,B,9,648,6491,PIKE LAKE,NRH,370,228,2,,,2,14,,,,,1,19881018,,73,H883865,
198808,34028,60708,W,BEAG,1,2,19881001,M,627,0,6,-,8,545,6617,TAGISH LK,NRH,,,0,,,2,8,,,,,1,19881021,,46,H883087,
198805,29641,59609,W,BEAG,1,2,19881002,F,603,0,6,-,9,560,5930,KEMANO RIVER,NRH,,,0,,,2,2,,,,,1,19881008,,52,483,
198805,33437,59659,,BEAG,1,2,19881002,F,507,0,5,-,9,668,5738,OWIKENO LAKE,NRH,342,174,1,,,2,4,,,,,1,19881005,,40,G874498,
198808,34031,60710,W,BEAG,1,2,19881002,F,627,0,6,-,8,528,6636,MOON LAKE,NRH,,,0,,,2,5,,,,,1,19881021,,46,H883072,
198808,34749,60734,,BEAG,1,2,19881002,M,508,0,5,-,9,661,5766,TALEOMEY RIVER,RH,312,163,1,,,2,2,,,,,1,19881019,,18,,
198805,24532,59598,W,BEAG,1,2,19881003,F,114,0,1,-,9,662,5677,SEYMOUR RIVER,NRH,233,169,1,,,2,3,3,3,,,1,19881011,,2,,
198805,33099,59645,,BEAG,1,2,19881003,F,721,0,7,B,10,593,6123,MEIKLE CREEK,RH,352,180,1,,,2,4,,,,,1,19881012,,54,,
198808,33759,60696,W,BEAG,1,2,19881003,M,624,0,6,-,9,442,6613,TOOZAZA CREEK,NRH,312,183,1,,,2,6,,,,,,19881011,,73,H882127,
198808,34030,60709,W,BEAG,1,2,19881003,F,627,0,6,-,8,552,6632,TEA KETTLE LK,NRH,,,0,,,2,4,,,,,1,19881021,,46,H883064,
198808,33758,60695,W,BEAG,1,2,19881004,M,624,0,6,-,0,0,0,MOOSE HORN CREEK,NRH,340,187,1,,,2,5,,,,,,19881011,,73,H882129,
198808,37080,60829,,BEAG,1,2,19881004,M,736,0,7,B,10,495,6250,EMERSLUND LAKES,RH,326,172,2,,,2,4,,,,,1,19881103,,56,,
198805,34726,59694,,BEAG,1,2,19881005,M,725,0,7,A,10,388,6028,MCKNAB LAKE,RH,372,233,1,,,2,17,,,,,1,19881011,,18,,
198805,24531,59597,,BEAG,1,1,19881005,F,115,0,1,-,10,331,5622,APPLE RIVER,RH,328,200,1,,,2,8,,,,,1,19881011,,2,,
198808,32913,60665,,BEAG,1,2,19881005,F,626,0,6,-,9,323,6489,HART MTN,NRH,330,177,1,,,2,5,,,,,1,19881014,,71,H883183,
198808,33789,60704,W,BEAG,1,2,19881005,M,752,0,7,B,9,529,6553,OTTER LAKE,NRH,360,216,2,,,2,14,,,,,1,19881018,,73,H882752,
198805,24530,59596,W,BEAG,1,2,19881006,M,115,0,1,-,10,315,5679,KLINIKLINI RIVER,NRH,410,230,1,,,2,10,,,,,1,19881007,,2,,
198805,24533,59599,W,BEAG,1,2,19881006,F,114,0,1,-,9,662,5677,SEYMOUR RIVER,NRH,356,194,1,,,2,5,3,4,,,1,19881011,,2,,
198805,34730,59698,W,BEAG,1,2,19881007,M,621,0,6,-,9,387,6310,FORREST KERR CR,RH,,,0,,,2,2,,,,,1,19881012,,18,,
198805,34331,59677,,BEAG,1,2,19881007,M,604,0,6,-,10,345,5966,KNAPP LAKE,RH,324,180,1,,,2,4,,,,,,19881013,,53,,
198808,34050,60715,W,BEAG,1,2,19881007,M,628,0,6,-,8,408,6649,BLANCHARD RIVER,NRH,,,0,,,2,9,,,,,1,19881021,,46,H883021,
198805,34728,59696,,BEAG,1,2,19881008,F,621,0,6,-,9,391,6308,FORREST KERR CRK,NRH,303,165,3,,,2,3,,,,,1,19881012,,18,,
198805,33257,59657,W,BEAG,1,2,19881008,F,507,0,5,-,9,646,5729,OWIKEMO LK,RH,,,0,,,2,3,,,,,1,19881012,,40,,
198808,24539,60582,,BEAG,1,2,19881008,M,603,0,6,-,9,583,5990,KILTLOPE RIVER,RH,393,201,1,,,2,10,3,10,,,,19881027,,2,,
198808,34051,60716,W,BEAG,1,2,19881008,M,626,0,6,-,8,607,6528,TAKU RIVER,NRH,,,0,,,2,2,,,,,1,19881024,,46,H883039,
198805,34727,59695,,BEAG,1,2,19881009,F,621,0,6,-,9,391,6308,FORREST KERR CRK,RH,333,195,1,,,2,10,,,,,1,19881012,,18,,
198805,34729,59697,W,BEAG,1,2,19881009,F,621,0,6,-,9,387,6310,FORREST KERR CR,RH,,,0,,,2,10,,,,,1,19881012,,18,,
198805,26639,59604,,BEAG,1,2,19881009,M,507,0,5,-,9,635,5725,DALLERY R,RH,393,227,2,,,2,11,,,,,1,19881012,,42,,
198805,21375,59580,,BEAG,1,1,19881009,M,114,B,1,-,9,702,5652,KINGCOME RIVER,RH,376,200,3,,,2,4,,,,,1,19881015,,7,,
198805,34329,59675,,BEAG,4,2,19881009,M,715,0,7,A,10,488,5994,SHELL LAKE ROAD,RH,437,200,3,,,,,,,,,,19881013,,53,,
198808,24534,60581,,BEAG,1,1,19881009,F,115,B,1,-,10,315,5678,KNIGHT INLET,RH,339,203,1,,,2,12,3,8,,,1,19881012,,2,,
198808,34027,60707,W,BEAG,1,2,19881009,F,625,0,6,-,8,589,6598,ROSE CK,RH,,,0,,,2,3,,,,,1,19881019,,46,,
198805,26638,59603,W,BEAG,1,2,19881010,M,508,0,5,-,9,596,5765,KWATELENA RIVER,NRH,417,248,1,,,2,16,,,,,1,19881012,,42,,
198805,34330,59676,,BEAG,1,2,19881010,M,725,0,7,A,10,399,6056,PINCHI LAKE,RH,357,184,1,,,2,3,,,,,1,19881013,,53,,
198805,34332,59678,W,BEAG,1,2,19881010,F,723,0,7,A,10,543,6112,MT REYNOLDS-N ANZAC,NRH,,,3,,,2,6,,,,,1,19881014,,53,H881543,
198808,36269,60784,,BEAG,1,2,19881010,M,754,0,7,B,10,410,6512,DUNEDIN RIVER,NRH,285,154,1,,,2,2,,,,,1,19881024,,55,G874894,
198805,35124,59720,,BEAG,1,2,19881011,M,508,0,5,-,9,616,5763,YOUNG RIVER,RH,398,224,2,,,2,10,,,,,1,19881013,,8,,
198805,34337,59680,,BEAG,1,2,19881011,F,728,0,7,A,10,448,6105,PHILIP L S,RH,299,166,3,,,2,3,,,,,1,19881017,,53,,
198808,29483,60603,,BEAG,1,2,19881011,M,616,0,6,-,9,451,6280,BELL IRVING RIVER,RH,343,233,2,,,2,10,,,,,1,19881019,,52,,
198808,32915,60667,,BEAG,1,2,19881011,M,621,0,6,-,9,440,6412,KLUACHON LAKE,RH,335,228,2,,,2,18,,,,,1,19881017,,71,,
198805,36814,59880,W,BEAG,2,2,19881012,F,823,0,8,-,11,405,5568,MT BEAVEN,RH,362,182,3,,,2,13,,,,,1,19881013,,28,,
198808,32631,60660,W,BEAG,1,2,19881012,M,617,A,6,-,9,534,6310,BERNES CR,NRH,,,0,,,2,2,,,,,1,19881018,,45,H883003,
198805,34336,59679,,BEAG,1,1,19881013,M,717,0,7,A,10,566,6004,MCGREGOR RIVER,RH,410,188,3,,,2,6,,,,,1,19881017,,53,,
198805,36108,59834,,BEAG,1,2,19881014,M,731,0,7,B,10,555,6198,MOOSE CALL LK,RH,299,160,3,,,2,2,,,,,1,19881017,,56,,
198808,36529,60794,,BEAG,1,2,19881014,F,754,0,7,B,10,355,6549,SULPHUR CREEK,RH,322,174,1,,,2,7,,,,,1,19881024,,18,G874897,
198808,36268,60783,,BEAG,1,2,19881015,M,754,0,7,B,10,414,6515,DUNEDIN RIVER,NRH,334,186,1,,,2,5,,,,,1,19881024,,55,G874895,
198808,36271,60786,W,BEAG,1,2,19881018,F,754,0,7,B,10,371,6530,FOUR MILE CREEK,NRH,306,164,2,,,2,3,,,,,1,19881025,,55,G874936,
198808,36431,60790,W,BEAG,1,2,19881018,F,621,0,6,-,9,379,6279,BRONSON CREEK,RH,360,203,1,,,,,,,,,1,19881024,,28,,
198808,26641,60587,W,BEAG,1,2,19881019,F,507,0,5,-,9,645,5724,DALLERY CREEK,NRH,336,190,1,,,2,6,,,,,1,19881027,,42,,
198808,29484,60604,W,BEAG,2,2,19881019,M,611,0,6,-,9,519,5983,KITIMAT,RH,345,160,3,,,2,2,,,,,1,19881020,,52,,
198808,24540,60583,,BEAG,1,2,19881020,F,603,0,6,-,9,579,5896,EGERIA BEACH,RH,329,185,1,,,2,6,3,10,,,1,19881027,,2,,
198808,24541,60584,W,BEAG,1,1,19881020,F,115,0,1,-,10,320,5673,DEVEROUX CREEK,NRH,349,192,1,,,2,3,,,,,1,19881031,,2,,
198811,32691,61401,W,BEAG,1,2,19881020,M,616,0,6,-,9,430,6240,BOWSER RIVER,RH,,,0,,,2,8,,,,,1,19881229,,45,,
198807,30918,60275,W,BEAG,6,2,19881021,F,423,0,4,B,0,0,0,SPARWOOD,RH,,,0,,,,,,,,,,19881025,,32,,
198808,29486,60605,,BEAG,1,2,19881021,M,609,0,6,-,9,606,6010,MORRICE RIVER,RH,420,226,1,,,2,8,,,,,1,19881024,,52,,
198808,34343,60725,,BEAG,1,2,19881022,M,722,0,7,B,10,575,6154,HIGHHAT RIVER,RH,355,165,3,,,2,2,,,,,1,19881027,,53,,
198808,36576,60799,,BEAG,1,2,19881022,F,731,0,7,B,10,549,6188,MOBERLY RIVER,RH,287,164,1,,,2,2,,,,,1,19881110,,18,,
198808,29489,60606,,BEAG,1,2,19881023,M,611,0,6,-,9,516,6009,BIG WEDEENE R,RH,369,197,1,,,2,8,,,,,1,19881028,,52,,
198808,31061,60618,W,BEAG,4,2,19881023,M,435,0,4,B,11,541,5652,HARROGATE,RH,,,0,,,,,3,99,,,,19881103,,33,,
198808,34344,60726,W,BEAG,1,2,19881023,M,730,0,7,A,10,505,6113,MISSINCHINKA RIVER,RH,376,224,3,,,2,4,,,,,1,19881027,,53,,
198808,36538,60796,,BEAG,1,2,19881024,F,508,0,5,-,9,683,5766,TALEOMEY RIVER,RH,308,158,1,,,2,2,,,,,1,19881101,,18,,
198808,37070,60826,W,BEAG,1,2,19881024,F,731,0,7,B,10,547,6196,JOHNSON CR,NRH,310,161,1,,,,,,,,,1,19881028,,56,H883949,
198808,31858,60656,W,BEAG,2,2,19881025,M,438,0,4,A,11,392,5763,MICA CREEK,RH,309,175,1,,,2,6,3,4,,,1,19881026,,37,,
198809,32689,61051,W,BEAG,1,2,19881025,M,604,0,6,-,0,0,0,TROITSA L EAST END,RH,,,1,,,2,6,,,,,1,19881102,,45,,
198808,24542,60585,W,BEAG,1,2,19881028,F,114,0,1,-,9,699,5639,AHTA RIVER,NRH,342,186,1,,,,,,,,,,19881104,,2,,
198808,34345,60727,,BEAG,1,2,19881029,M,717,0,7,A,10,590,5977,FRASER RIVER,NRH,380,210,3,,,2,10,,,,,1,19881031,,53,H882171,
198808,29904,60608,,BEAG,1,2,19881104,M,725,0,7,A,10,436,6072,SALMON RIVER ROAD,RH,357,240,3,,,2,25,,,,,1,19881109,,60,,
198808,33200,60673,W,BEAG,2,2,19881109,M,604,0,6,-,9,666,5970,ANDREW CREEK,RH,,,0,,,2,19,,,,,1,19881121,,47,,
198808,37454,60837,W,BEAG,1,1,19881111,F,115,0,1,-,10,291,5638,KAKWEIKEM RIVER,RH,,,1,,,2,8,,,,,1,19881125,,8,,
198808,31436,60640,W,BEAG,2,2,19881116,M,422,0,4,B,11,619,5483,BULL RIVER,RH,,,0,,,,,3,99,,,,19881116,,30,,
198808,36586,60803,,BEAG,1,2,19881120,M,508,0,5,-,9,584,5737,KOEYE RIVER,RH,403,236,2,,,2,20,,,,,1,19881205,,18,,
198814,17789,61777,W,BEAG,4,2,19890102,M,621,0,6,-,9,387,6369,MESS LAKE,RH,364,205,1,,,,,,,,,1,19890619,,71,,
199001,38594,65622,W,BEAG,4,2,19890401,M,722,0,7,B,10,564,6153,HASSLER CREEK RD,RH,340,160,2,,,2,3,,,,,1,19900525,,70,,
198902,29511,62152,,BEAG,1,2,19890422,M,603,0,6,-,9,537,5960,KILDALA RIVER,CRH,343,190,2,,,2,5,,,,,1,19890501,,52,H883414,
198902,29908,62161,W,BEAG,2,2,19890423,M,512,0,5,-,10,365,5872,BLACKWATER RIVER,RH,340,201,3,,,2,6,,,,,1,19890424,,0,,
198902,34975,62274,W,BEAG,2,2,19890425,F,824,0,8,-,11,374,5579,E SIDE MABEL LAKE RD,RH,340,198,2,,,2,12,,,,,1,19890525,,28,,
198902,31505,62205,W,BEAG,1,1,19890428,F,423,0,4,B,11,649,5578,ALDRIDGE CREEK,RH,,,0,,,2,5,,,,,1,19890505,,30,,
198902,32652,62225,W,BEAG,1,2,19890428,M,604,0,6,-,10,312,5974,TAKYSIE LK,RH,,,1,,,2,15,,,,,1,19890501,,47,,
198902,29510,62151,,BEAG,1,2,19890428,M,603,0,6,-,9,535,5908,KILTUISH RIVER,NRH,373,211,1,,,2,4,,,,,1,19890429,,52,G872462,
198902,34966,62266,,BEAG,1,1,19890429,F,433,0,4,A,11,454,5627,NORTH OF BEATON,RH,312,181,1,,,2,11,,,,,,19890508,,28,,
198902,35063,62279,,BEAG,1,1,19890429,M,427,0,4,A,11,508,5595,HOWSER CREEK,RH,356,195,1,,,2,10,,,,,1,19890501,,72,,
198902,31510,62210,W,BEAG,1,1,19890501,M,422,0,4,B,11,621,5497,DIBBLE CREEK,RH,,,0,,,2,11,,,,,1,19890602,,30,,
198902,26643,62141,W,BEAG,1,2,19890501,M,509,0,5,-,9,618,5828,CARLSONS INLET,NRH,384,215,2,,,2,16,,,,,1,19890602,,42,,
198902,37093,62318,W,BEAG,1,2,19890501,M,743,0,7,B,10,517,6283,CHOWAD E,RH,370,230,2,,,2,10,,,,,1,19890515,,56,,
198902,31506,62206,W,BEAG,1,1,19890503,M,508,0,5,-,9,678,5795,NUSATSUM CR,RH,,,0,,,2,12,,,,,1,19891011,,30,,
198902,29068,62145,,BEAG,1,1,19890504,M,417,0,4,A,11,480,5546,KANE CREEK,RH,295,151,1,,,2,6,,,,,1,19890519,,29,,
198902,29512,62153,,BEAG,1,2,19890504,M,614,0,6,-,9,467,6143,ALICE ARM,NRH,302,156,2,,,2,3,,,,,1,19890509,,52,H883416,
198902,34965,62265,,BEAG,1,1,19890504,M,440,0,4,B,11,439,5760,SULLIVAN CREEK,RH,299,188,3,,,2,11,,,,,,19890505,,28,,
198902,34978,62275,,BEAG,1,2,19890504,M,439,0,4,A,11,386,5723,KIRBYVILLE LK,NRH,355,205,1,,,2,15,,,,,1,19890526,,28,C011203,
198902,34377,62259,,BEAG,1,2,19890505,M,740,0,7,A,10,332,6381,WHITE RIVER,RH,390,232,1,,,2,15,,,,,,19890530,,57,,
198902,34967,62267,,BEAG,1,1,19890505,F,433,0,4,A,11,457,5629,NORTH OF BEATON,RH,292,170,1,,,2,7,,,,,,19890508,,28,,
198902,29071,62148,W,BEAG,4,2,19890506,M,430,0,4,A,11,479,5594,MOBBS CREEK,RH,,,0,,,,,,,0,3,,19890612,,29,,
