Sample ID,HTorRT,Area,GBPU,Name/WGI_ID,Name/Apps/WGI,NEWIDS,HT_ID,pooled RTs,Site Name,Northing,Easting,Latitude,Long ,YR,MO,DY,Session,Cell,HTs,RTs,ID,HIT,Individual,Sex
HT Noel 1-170612-1C,HT,Noel,SC,Haily of the Hurly, Haily of the Hurly F390,Haily of the Hurly,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,6,17,1,,13,14,F390,1,HT Noel 1-170612-1C,F
HT Noel 1-170612-8C,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,6,17,1,,13,14,M105,1,61021-b1,M
HT Noel 1-130712-1,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,7,13,2,,13,14,M105,1,61021-b1,M
HT Noel 1-130712-2,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,7,13,2,,13,14,M105,2,61021-b1,M
HT Noel 1-130712-3,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,7,13,2,,13,14,M105,3,61021-b1,M
HT Noe1-150713-5,HT,Noel,SC,HT Noel 2151011-1, F388,F388,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,F388,1,HT Noel 2151011-1,F
HT Noe1-150713-10,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,1,61021-b1,M
HT Noe1-150713-2B,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,2,61021-b1,M
HT Noe1-150713-2C,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,3,61021-b1,M
HT Noe1-150713-3,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,4,61021-b1,M
HT Noe1-150713-7,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,5,61021-b1,M
HT Noe1-150713-8,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M105,6,61021-b1,M
HT Noe1-150713-6,HT,Noel,SC,61021-a1,M104,M104,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M104,1,61021-a1,M
HT Noe1-150713-9C,HT,Noel,SC,61021-a1,M104,M104,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,M104,2,61021-a1,M
HT Noe1-150713-4A,HT,Noel,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,15,2,,12,15,,1,HT Noe3-150713-5,M
HT NoeSld-300713-2,HT,Noel,SC,Brutus,Brutus M247,Brutus,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,30,3,,7,14,M247,1,BH7-03-22d-j1,M
HT NoeSld-300713-ile,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,30,3,,7,14,M105,1,61021-b1,M
HT NoeSld-300713-1,HT,Noel,SC,HT Noe W-150713-1,HT Noe W-150713-1,NewM01,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,7,30,3,,7,14,,1,HT Noe W-150713-1,M
HT Noel 1-230614-4,HT,Noel,SC,Huck,Huck M105,Huck,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,6,23,1,,20,22,M105,1,61021-b1,M
HT Noel 1-230614-1,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,6,23,1,,20,22,,1,RT L Noe-300713-T 1,F
HT Noel 1-230614-3,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,6,23,1,,20,22,,2,RT L Noe-300713-T 1,F
HT Noel 1-230614-2,HT,Noel,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Nancy_Huck_girl_B,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,6,23,1,,20,22,,1,RT L Noe-300713-T 2A,F
HT Noel 1-90714-1A,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,7,9,2,,20,22,,1,RT L Noe-300713-T 1,F
HT Noel 1-90714-3A,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,7,9,2,,20,22,,2,RT L Noe-300713-T 1,F
HT Noel 1-90714-5,HT,Noel,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Nancy_Huck_girl_B,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,7,9,2,,20,22,,1,RT L Noe-300713-T 2A,F
HT Noel 1 -80814-1B,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,8,8,3,,20,21,,1,RT L Noe-300713-T 1,F
HT Noel 1 -80814-3,HT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,109,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,8,8,3,,20,21,,2,RT L Noe-300713-T 1,F
,HT,Noel,,,,NONE,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,7,15,1,,,,,,,
,HT,Noel,,,,NONE,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2011,8,2,2,,,,,,,
,HT,Noel,,,,NONE,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,8,2,3,,,,,,,
,HT,Noel,,,,NONE,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2012,9,22,4,,,,,,,
,HT,Noel,,,,NONE,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2013,6,30,1,,,,,,,
,HT,Noel,,,,NONE,,,HT Noel Girls,5618322,513683,50.7165,-122.8062,2014,9,21,4,,,,,,,
HT Noel P-180814-2B,HT,Noel,SC,Nancy,Nancy F244,Nancy,79,,HT Noel P,5610213,509454,50.6437,-122.8663,2014,8,18,2,,20,21,F244,1,BH7-04-21c-e1,F
HT Noel P-180814-2A,HT,Noel,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Nancy_Huck_girl_B,79,,HT Noel P,5610213,509454,50.6437,-122.8663,2014,8,18,2,,20,21,,1,RT L Noe-300713-T 2A,F
,HT,Noel,,,,NONE,,,HT Noel P,5610213,509454,50.6437,-122.8663,2014,7,29,1,,,,,,,
HT Noe W-150713-2B,HT,Noel,SC,Huck,Huck M105,Huck,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,15,1,,12,15,M105,1,61021-b1,M
HT Noe W-150713-3,HT,Noel,SC,Huck,Huck M105,Huck,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,15,1,,12,15,M105,2,61021-b1,M
HT Noe W-150713-1,HT,Noel,SC,HT Noe W-150713-1,HT Noe W-150713-1,NewM01,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,15,1,,12,15,,1,HT Noe W-150713-1,M
HT Noe W-300713-1,HT,Noel,SC,Brutus,Brutus M247,Brutus,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,30,2,,7,14,M247,1,BH7-03-22d-j1,M
HT Noe W-300713-2A,HT,Noel,SC,Huck,Huck M105,Huck,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,30,2,,7,14,M105,1,61021-b1,M
HT Noe W-300713-P,HT,Noel,SC,Huck,Huck M105,Huck,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2013,7,30,2,,7,14,M105,2,61021-b1,M
HT Noel West-20140921-1B,HT,Noel,SC,Nancy,Nancy F244,Nancy,94,,HT Noel West,5615198,511504,50.6885,-122.8371,2014,9,21,2,,11,18,F244,1,BH7-04-21c-e1,F
,HT,Noel,,,,NONE,,,HT Noel West,5615198,511504,50.6885,-122.8371,2014,7,9,1,,,,,,,
HT U Noel-170612-1,HT,Noel,SC,Huck,Huck M105,Huck,100,,HT U Noel,5616511,514904,50.7002,-122.7890,2012,6,17,1,,13,14,M105,1,61021-b1,M
HT U Noel-20812-1B,HT,Noel,SC,61016-b1,M101,M101,100,,HT U Noel,5616511,514904,50.7002,-122.7890,2012,8,2,3,,7,13,M101,1,61016-b1,M
HT Noel 2-90714-2,HT,Noel,SC,Nancy,Nancy F244,Nancy,108,,HT U Noel,5616511,514904,50.7002,-122.7890,2014,7,9,1,,20,22,F244,1,BH7-04-21c-e1,F
HT Noel 2-80814-2,HT,Noel,SC,Nancy,Nancy F244,Nancy,108,,HT U Noel,5616511,514904,50.7002,-122.7890,2014,8,8,2,,20,21,F244,1,BH7-04-21c-e1,F
,HT,Noel,,,,NONE,,,HT U Noel,5616511,514904,50.7002,-122.7890,2012,7,13,2,,,,,,,
,HT,Noel,,,,NONE,,,HT U Noel,5616511,514904,50.7002,-122.7890,2012,9,22,4,,,,,,,
,HT,Noel,,,,NONE,,,HT U Noel,5616511,514904,50.7002,-122.7890,2014,9,21,3,,,,,,,
RT Noe3-080613-1,RT,Noel,SC,Huck,Huck M105,Huck,1029,RT Noel 3,RT Noel 3,5615449,515557,50.6907,-122.7798,2013,6,8,1,,12,15,M105,1,61021-b1,M
RT Noe3-080613-2,RT,Noel,SC,Huck,Huck M105,Huck,1029,RT Noel 3,RT Noel 3,5615449,515557,50.6907,-122.7798,2013,6,8,1,,12,15,M105,2,61021-b1,M
RT Noe3-300613-1,RT,Noel,SC,73063-a1,M221,M221,1029,RT Noel 3,RT Noel 3,5615449,515557,50.6907,-122.7798,2013,6,30,2,,12,15,M221,1,73063-a1,M
RT Noe3-150713-1,RT,Noel,SC,HT Noe3-150713-5,HT Noe3-150713-5,NewM02,1029,RT Noel 3,RT Noel 3,5615449,515557,50.6907,-122.7798,2013,7,15,3,,7,14,,1,HT Noe3-150713-5,M
RT Noe3-300713-,RT,Noel,SC,Brutus,Brutus M247,Brutus,1029,RT Noel 3,RT Noel 3,5615449,515557,50.6907,-122.7798,2013,7,30,4,,6,11,M247,1,BH7-03-22d-j1,M
RT Noel 3-230614-1,RT,Noel,SC,Brutus,Brutus M247,Brutus,1029,RT Noel 3,RT Noel 3,5615449,515557,50.6907,-122.7798,2014,6,23,1,,20,22,M247,1,BH7-03-22d-j1,M
RT Noel 3-230614-2,RT,Noel,SC,73063-a1,M221,M221,1029,RT Noel 3,RT Noel 3,5615449,515557,50.6907,-122.7798,2014,6,23,1,,20,22,M221,1,73063-a1,M
RT Noel at HT-230614,RT,Noel,SC,HT Noe W-150713-1,HT Noe W-150713-1,NewM01,1029,RT Noel 3,RT Noel 3,5615449,515557,50.6907,-122.7798,2014,6,23,1,,20,22,,1,HT Noe W-150713-1,M
RT Noel 4-80814-1,RT,Noel,SC,Nancy,Nancy F244,Nancy,1029,RT Noel 3,RT Noel 3,5615449,515557,50.6907,-122.7798,2014,8,8,3,,11,18,F244,1,BH7-04-21c-e1,F
,RT,Noel,,,,NONE,,RT Noel 3,RT Noel 3,5615449,515557,50.6907,-122.7798,2014,7,9,2,,,,,,,
,RT,Noel,,,,NONE,,RT Noel 3,RT Noel 3,5615449,515557,50.6907,-122.7798,2014,9,21,4,,,,,,,
Rt Noel Rd 1a-150711-2,RT,Noel,SC,Homer,Homer M122,Homer,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2011,7,15,1,,9,16,M122,1,62024-a2,M
Rt Noel Rd 1-150711-1,RT,Noel,SC,Nancy,Nancy F244,Nancy,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2011,7,15,1,,9,16,F244,1,BH7-04-21c-e1,F
Rt Noel Rd 1-150711-3,RT,Noel,SC,Nancy,Nancy F244,Nancy,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2011,7,15,1,,9,16,F244,2,BH7-04-21c-e1,F
Rt Noel Rd 1-250811-3,RT,Noel,SC,64019-c1,M133,M133,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2011,8,25,3,,9,17,M133,1,64019-c1,M
Rt Noel Rd 1-250811-4,RT,Noel,SC,64019-c1,M133,M133,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2011,8,25,3,,9,17,M133,2,64019-c1,M
Rt Noel Rd 1270911-2,RT,Noel,SC,Homer,Homer M122,Homer,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2011,9,27,4,,3,7,M122,1,62024-a2,M
Rt Noel Rd 1270911-3,RT,Noel,SC,Homer,Homer M122,Homer,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2011,9,27,4,,3,7,M122,2,62024-a2,M
RT Noel -290512-1,RT,Noel,SC,Huck,Huck M105,Huck,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2012,5,29,1,,13,14,M105,1,61021-b1,M
RT Noel -290512-3,RT,Noel,SC,Huck,Huck M105,Huck,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2012,5,29,1,,13,14,M105,2,61021-b1,M
RT Noel -290512-4,RT,Noel,SC,Huck,Huck M105,Huck,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2012,5,29,1,,13,14,M105,3,61021-b1,M
Rt Noel Rd 1-170612-1,RT,Noel,SC,61021-a1,M104,M104,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2012,6,17,2,,13,14,M104,1,61021-a1,M
Rt Noel -20812-1,RT,Noel,SC,61021-a1,M104,M104,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2012,8,2,4,,6,11,M104,1,61021-a1,M
RT Noel 3-220912-1,RT,Noel,SC,61016-b1,M101,M101,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2012,9,22,5,,6,11,M101,1,61016-b1,M
RT Noe Rd-090613-1,RT,Noel,SC,73063-a1,M221,M221,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2013,6,9,1,,12,15,M221,1,73063-a1,M
RT Noe Rd1-300613-2,RT,Noel,SC,61021-a1,M104,M104,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2013,6,30,2,,12,15,M104,1,61021-a1,M
RT Noe Rd1-300613-3,RT,Noel,SC,73063-a1,M221,M221,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2013,6,30,2,,12,15,M221,1,73063-a1,M
RT Noe1 Tr1-150713-2,RT,Noel,SC,Huck,Huck M105,Huck,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2013,7,15,3,,7,14,M105,2,61021-b1,M
RT Noe1 Tr2-150713-1,RT,Noel,SC,Huck,Huck M105,Huck,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2013,7,15,3,,7,14,M105,3,61021-b1,M
RT Noe1 Tr2-150713-2,RT,Noel,SC,Huck,Huck M105,Huck,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2013,7,15,3,,7,14,M105,4,61021-b1,M
RT Noe1 Tr1-150713-1,RT,Noel,SC,61021-a1,M104,M104,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2013,7,15,3,,7,14,M104,1,61021-a1,M
RT L Noe-300713-T 1,RT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2013,7,30,4,,6,11,,1,RT L Noe-300713-T 1,F
RT L Noe-300713-T 2A,RT,Noel,SC,RT L Noe-300713-T 2A,Nancy/Huck girl B,Nancy_Huck_girl_B,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2013,7,30,4,,6,11,,1,RT L Noe-300713-T 2A,F
RT Noel Rd 1-230614-1,RT,Noel,SC,73063-a1,M221,M221,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2014,6,23,1,,20,22,M221,1,73063-a1,M
RT Noel Rd 1-230614-2,RT,Noel,SC,73063-a1,M221,M221,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2014,6,23,1,,20,22,M221,2,73063-a1,M
RT Noel Rd 1-230614-3,RT,Noel,SC,73063-a1,M221,M221,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2014,6,23,1,,20,22,M221,3,73063-a1,M
RT Noel Rd 1-90714-1,RT,Noel,SC,73063-a1,M221,M221,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2014,7,9,2,,20,21,M221,1,73063-a1,M
RT Noel Rd 1-90714-3,RT,Noel,SC,73063-a1,M221,M221,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2014,7,9,2,,20,21,M221,2,73063-a1,M
RT Noel Rd 1-90714-2,RT,Noel,SC,HT Noe W-150713-1,HT Noe W-150713-1,NewM01,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2014,7,9,2,,20,21,,1,HT Noe W-150713-1,M
RT Noel Rd 2-80814-2,RT,Noel,SC,Nancy,Nancy F244,Nancy,1033,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2014,8,8,3,,11,18,F244,2,BH7-04-21c-e1,F
RT Noel Rd 1-80814-1,RT,Noel,SC,Nancy,Nancy F244,Nancy,1053,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2014,8,8,3,,11,18,F244,1,BH7-04-21c-e1,F
,RT,Noel,,,,NONE,,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2011,8,2,2,,,,,,,
,RT,Noel,,,,NONE,,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2011,10,15,5,,,,,,,
,RT,Noel,,,,NONE,,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2012,7,13,3,,,,,,,
,RT,Noel,,,,NONE,,Rt Noel Rd 1,Rt Noel Rd 1,5620451,514036,50.7356797,-122.8010982,2014,9,21,4,,,,,,,
RT U Noel 151011-2,RT,Noel,SC,Huck,Huck M105,Huck,1032,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,10,15,5,,3,7,M105,1,61021-b1,M
RT U Noel 151011-3,RT,Noel,SC,Huck,Huck M105,Huck,1032,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,10,15,5,,3,7,M105,2,61021-b1,M
RT Upper Noel-170612-4,RT,Noel,SC,Huck,Huck M105,Huck,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,6,17,1,,13,14,M105,1,61021-b1,M
RT Upper Noel-170612-1,RT,Noel,SC,61021-a1,M104,M104,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,6,17,1,,13,14,M104,1,61021-a1,M
RT Noel 2-130712-2,RT,Noel,SC,Huck,Huck M105,Huck,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,7,13,2,,7,13,M105,1,61021-b1,M
RT Noel 2-130712-1,RT,Noel,SC,61016-b1,M101,M101,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,7,13,2,,7,13,M101,1,61016-b1,M
RT Noel 2-130712-3,RT,Noel,SC,61016-b1,M101,M101,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,7,13,2,,7,13,M101,2,61016-b1,M
RT Noel 2-220912-1,RT,Noel,SC,61016-b1,M101,M101,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,9,22,4,,6,11,M101,1,61016-b1,M
RT Noe2-080613-3,RT,Noel,SC,Huck,Huck M105,Huck,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,6,8,1,,12,15,M105,1,61021-b1,M
RT Noe2 -300613-2,RT,Noel,SC,Huck,Huck M105,Huck,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,6,30,2,,12,15,M105,1,61021-b1,M
RT Noe2 -300613-1,RT,Noel,SC,61021-a1,M104,M104,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,6,30,2,,12,15,M104,1,61021-a1,M
RT Noe2 -300613-3,RT,Noel,SC,61021-a1,M104,M104,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,6,30,2,,12,15,M104,2,61021-a1,M
RT Noe2 -300613-4,RT,Noel,SC,61021-a1,M104,M104,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,6,30,2,,12,15,M104,3,61021-a1,M
RT Noe2 Tr1-150713-1,RT,Noel,SC,Huck,Huck M105,Huck,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,7,15,3,,7,14,M105,1,61021-b1,M
RT Noe2 Tr2-150713-1,RT,Noel,SC,Huck,Huck M105,Huck,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,7,15,3,,7,14,M105,5,61021-b1,M
RT Noe2-300713-,RT,Noel,SC,Brutus,Brutus M247,Brutus,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2013,7,30,4,,6,11,M247,1,BH7-03-22d-j1,M
RT Noel 2-90714-1,RT,Noel,SC,73063-a1,M221,M221,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,7,9,2,,20,21,M221,1,73063-a1,M
RT Noel 2-90714-3,RT,Noel,SC,73063-a1,M221,M221,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,7,9,2,,20,21,M221,2,73063-a1,M
RT Noel 2-90714-2,RT,Noel,SC,Nancy,Nancy F244,Nancy,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,7,9,2,,20,21,F244,1,BH7-04-21c-e1,F
RT Noel 2-80814-1,RT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,8,8,3,,11,18,,1,RT L Noe-300713-T 1,F
RT Noel 2-80814-2,RT,Noel,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,1033,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,8,8,3,,11,18,,2,RT L Noe-300713-T 1,F
,RT,Noel,,,,NONE,,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,7,15,1,,,,,,,
,RT,Noel,,,,NONE,,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,8,2,2,,,,,,,
,RT,Noel,,,,NONE,,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,8,25,3,,,,,,,
,RT,Noel,,,,NONE,,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2011,9,27,4,,,,,,,
,RT,Noel,,,,NONE,,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2012,8,2,3,,,,,,,
,RT,Noel,,,,NONE,,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,6,23,1,,,,,,,
,RT,Noel,,,,NONE,,RT U Noel,RT U Noel,5616407,515101,50.69928575,-122.786172,2014,9,21,4,,,,,,,
GF12,C,Phelix,SC,Phelix,Phelix F134,Phelix,,,,5606115.0,525058,50.6064,-122.6459,2010,6,8,0,X,,,F134,1,64021-e1,F
RT Sea PL-310713-,RT,Seaton,SC,Rock ,Rock  M128,Rock ,1052,RT Seaton Rd,RT Seaton Rd,5619858,550004,50.7284,-122.2915,2013,7,31,3,,6,11,M128,1,63025-c1,M
RT Seaton-240614-1,RT,Seaton,SC,Rock ,Rock  M128,Rock ,1052,RT Seaton Rd,RT Seaton Rd,5619858,550004,50.7284,-122.2915,2014,6,24,1,,20,22,M128,1,63025-c1,M
RT Seaton-240614-2,RT,Seaton,SC,Rock ,Rock  M128,Rock ,1052,RT Seaton Rd,RT Seaton Rd,5619858,550004,50.7284,-122.2915,2014,6,24,1,,20,22,M128,2,63025-c1,M
RT Seaton-20140922-1,RT,Seaton,SC,Peanut,Peanut M324,Peanut,1052,RT Seaton Rd,RT Seaton Rd,5619858,550004,50.7284,-122.2915,2014,9,22,4,,11,18,M324,1,DNA19-1D,M
,RT,Seaton,,,,NONE,,RT Seaton Rd,RT Seaton Rd,5619858,550004,50.7284,-122.2915,2013,7,1,1,,,,,,,
,RT,Seaton,,,,NONE,,RT Seaton Rd,RT Seaton Rd,5619858,550004,50.7284,-122.2915,2013,7,16,2,,,,,,,
,RT,Seaton,,,,NONE,,RT Seaton Rd,RT Seaton Rd,5619858,550004,50.7284,-122.2915,2013,8,16,4,,,,,,,
,RT,Seaton,,,,NONE,,RT Seaton Rd,RT Seaton Rd,5619858,550004,50.7284,-122.2915,2014,7,10,2,,,,,,,
,RT,Seaton,,,,NONE,,RT Seaton Rd,RT Seaton Rd,5619858,550004,50.7284,-122.2915,2014,8,9,3,,,,,,,
Relo 070510-C,C,Seaton Town ,SC,Homer,Homer M122,Homer,,,,5617392,549866,50.7062,-122.2938,2008,5,7,0,X,,,M122,1,62024-a2,M
HT Sockeye P-290714-3A,HT,Sockeye,SC,Nancy,Nancy F244,Nancy,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,7,29,1,,20,22,F244,1,BH7-04-21c-e1,F
HT Sockeye P-290714-4,HT,Sockeye,SC,Nancy,Nancy F244,Nancy,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,7,29,1,,20,22,F244,2,BH7-04-21c-e1,F
HT Sockeye P-290714-2,HT,Sockeye,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,7,29,1,,20,22,,1,RT L Noe-300713-T 1,F
HT Sockeye P-290714-5,HT,Sockeye,SC,RT L Noe-300713-T 1,Nancy/Huck girl A,Nancy_Huck_girl_A,85,,HT Sockey P,5611193,516860,50.6523,-122.7615,2014,7,29,1,,20,22,,2,RT L Noe-300713-T 1,F
